model_type,vectorizer_num_features,semi_supervised,samples,dummy_train_accuracy,dummy_test_accuracy,train_accuracy,test_accuracy,run_time
SGDClassifier,100,False,32000,0.40514358926283556,0.39729551451187334,0.9255960751226524,0.9191292875989446,0.139641
SGDClassifier,100,False,33000,0.4055028635495894,0.39729551451187334,0.9258507317960062,0.9180079155672823,0.14398
SGDClassifier,100,False,34000,0.407723302255816,0.3976912928759894,0.9264433399017676,0.9187335092348285,0.154014
SGDClassifier,100,False,35000,0.40427416359532586,0.3971635883905013,0.9263735321847947,0.9180738786279683,0.148571
SGDClassifier,100,False,36000,0.40637760062220496,0.39775725593667544,0.9265298186161496,0.9182717678100264,0.139282
SGDClassifier,100,False,37000,0.4059890273235858,0.39742744063324537,0.9252452636415232,0.9177440633245383,0.145979
SGDClassifier,100,False,38000,0.40777874266466674,0.39689973614775725,0.9246861924686193,0.9178759894459103,0.139989
SGDClassifier,100,False,39000,0.4088356708802338,0.39696569920844327,0.9242327119817441,0.9172823218997361,0.159533
SGDClassifier,100,False,40000,0.40753981150471236,0.39696569920844327,0.9231769205769855,0.9155672823218998,0.141265
SGDClassifier,100,False,41000,0.4054779151728007,0.3971635883905013,0.9238067364210629,0.9179419525065963,0.164124
SGDClassifier,100,False,42000,0.4076331515916288,0.3972295514511873,0.9248827408871217,0.9186015831134564,0.141007
SGDClassifier,100,False,43000,0.4072463431082998,0.3967678100263852,0.924629659775354,0.9186675461741425,0.141
SGDClassifier,100,False,44000,0.40751346560305446,0.3971635883905013,0.9243199018204131,0.9180738786279683,0.14577
SGDClassifier,100,False,45000,0.4035688095820093,0.3970976253298153,0.9243127930490433,0.9176781002638522,0.173998
SGDClassifier,100,False,46000,0.4070346296819634,0.39729551451187334,0.924327732005826,0.9189313984168865,0.151984
SGDClassifier,100,False,47000,0.4066296461777409,0.3972295514511873,0.9247888342801217,0.9184036939313984,0.146216
SGDClassifier,100,False,48000,0.404970729776463,0.3972295514511873,0.9241474135955501,0.9174142480211082,0.161482
SGDClassifier,100,False,49000,0.4075631109569193,0.3971635883905013,0.9245321524050529,0.9177440633245383,0.148297
SGDClassifier,100,False,50000,0.40535189296214075,0.39729551451187334,0.9249615007699846,0.9191292875989446,0.156996
SGDClassifier,100,False,51000,0.40740377639654124,0.3970316622691293,0.9242171722123096,0.9180079155672823,0.148528
SGDClassifier,100,False,52000,0.40372300532682065,0.3970316622691293,0.9246937558893098,0.9190633245382586,0.169116
SGDClassifier,100,False,53000,0.40370936397426466,0.3972295514511873,0.9236240825644799,0.9182717678100264,0.157376
SGDClassifier,100,False,53531,0.40569016084138165,0.3970316622691293,0.9245110309913882,0.9184036939313984,0.163996
MultinomialNB,200,False,250,0.3346613545816733,0.36998680738786277,0.9083665338645418,0.8548812664907651,0.003
MultinomialNB,200,False,500,0.36726546906187624,0.38476253298153035,0.9261477045908184,0.8806728232189973,0.003
MultinomialNB,200,False,750,0.37283621837549935,0.3883905013192612,0.9280958721704394,0.891622691292876,0.004
MultinomialNB,200,False,1000,0.37962037962037964,0.3867414248021108,0.9280719280719281,0.8963720316622691,0.00302
MultinomialNB,200,False,2000,0.3828085957021489,0.383509234828496,0.9290354822588706,0.912401055408971,0.005
MultinomialNB,200,False,3000,0.39820059980006667,0.38773087071240103,0.923025658113962,0.9135883905013192,0.007999
MultinomialNB,200,False,4000,0.3911522119470133,0.38905013192612137,0.9192701824543864,0.9155013192612137,0.010014
MultinomialNB,200,False,5000,0.40851829634073183,0.39313984168865435,0.9220155968806238,0.9155672823218998,0.011986
MultinomialNB,200,False,6000,0.4024329278453591,0.3924142480211082,0.9223462756207299,0.9162269129287599,0.014
MultinomialNB,200,False,7000,0.3960862733895158,0.39313984168865435,0.9234395086416226,0.9175461741424802,0.016016
MultinomialNB,200,False,8000,0.39657542807149104,0.39267810026385225,0.9217597800274966,0.9174142480211082,0.017999
MultinomialNB,200,False,9000,0.39495611598711255,0.39307387862796833,0.9195644928341296,0.9182058047493403,0.020999
MultinomialNB,200,False,10000,0.39676032396760325,0.39313984168865435,0.9215078492150784,0.9184036939313984,0.023
MultinomialNB,200,False,11000,0.4018725570402691,0.3939973614775726,0.9214616853013362,0.9184036939313984,0.025
MultinomialNB,200,False,12000,0.3988000999916674,0.3954485488126649,0.9219231730689109,0.9187335092348285,0.028999
MultinomialNB,200,False,13000,0.4001230674563495,0.39478891820580475,0.922159833858934,0.9185356200527705,0.032
MultinomialNB,200,False,14000,0.3962574101849868,0.3946569920844327,0.9225055353189058,0.9188654353562006,0.033998
MultinomialNB,200,False,15000,0.39730684621025264,0.3944591029023747,0.9239384041063929,0.9189973614775726,0.046
